Entry,C1,C2,C3,M1,M2,M3,C.Mean,M.Mean,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q14738,22.2948246002197,22.4235248565674,22.2171478271484,23.1169586181641,22.0022678375244,23.1865100860596,22.3118324279785,22.76857884724937,0.4567464192708677,0.3047882653207855,0.9968629109018278,reviewed,2A5D_HUMAN,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A B subunit isoform B'-delta) (PP2A B subunit isoform B56-delta) (PP2A B subunit isoform PR61-delta) (PP2A B subunit isoform R5-delta),PPP2R5D,Homo sapiens (Human),602
Q14739,29.9901008605957,31.0978565216064,30.8995876312256,30.7640628814697,30.0027637481689,30.1217632293701,30.662515004475903,30.29619661966957,-0.36631838480633405,0.42724566078785364,0.9968629109018278,reviewed,LBR_HUMAN,Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (LMN2R) (Lamin-B receptor) (Sterol C14-reductase),LBR,Homo sapiens (Human),615
Q14781,26.6134395599365,26.4983539581299,27.0451030731201,26.9261474609375,26.2994804382324,25.4926815032959,26.718965530395497,26.2394364674886,-0.4795290629068987,0.34380756470881635,0.9968629109018278,reviewed,CBX2_HUMAN,Chromobox protein homolog 2,CBX2,Homo sapiens (Human),532
Q14807,26.1744003295898,26.3964824676514,26.6921882629395,26.6703357696533,25.5976428985596,27.1789264678955,26.421023686726897,26.482301712036133,0.06127802530923532,0.9064346188910144,0.9968629109018278,reviewed,KIF22_HUMAN,Kinesin-like protein KIF22 (Kinesin-like DNA-binding protein) (Kinesin-like protein 4),KIF22 KID KNSL4,Homo sapiens (Human),665
Q14839,29.5581893920898,30.4081115722656,27.6751918792725,30.5328750610352,30.162670135498,28.512279510498,29.213830947875966,29.735941569010404,0.5221106211344377,0.6352955219186742,0.9968629109018278,reviewed,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12) (ATP-dependent helicase CHD4) (Mi-2 autoantigen 218 kDa protein) (Mi2-beta),CHD4,Homo sapiens (Human),1912
Q14938,21.9514904022217,23.3314819335938,20.7220573425293,22.4214553833008,22.4523029327393,24.4851741790771,22.001676559448267,23.119644165039062,1.1179676055907954,0.33336533946479563,0.9968629109018278,reviewed,NFIX_HUMAN,Nuclear factor 1 X-type (NF1-X) (Nuclear factor 1/X) (CCAAT-box-binding transcription factor) (CTF) (Nuclear factor I/X) (NF-I/X) (NFI-X) (TGGCA-binding protein),NFIX,Homo sapiens (Human),502
Q14966,30.4798126220703,31.0309162139893,29.6450576782227,30.8490142822266,30.4647026062012,29.8095893859863,30.38526217142743,30.3744354248047,-0.010826746622729644,0.983901086734807,0.9968629109018278,reviewed,ZN638_HUMAN,Zinc finger protein 638 (Cutaneous T-cell lymphoma-associated antigen se33-1) (CTCL-associated antigen se33-1) (Nuclear protein 220) (Zinc finger matrin-like protein),ZNF638 NP220 ZFML,Homo sapiens (Human),1978
Q14974,20.6782188415527,24.6820678710938,24.5304698944092,26.4184284210205,24.9791069030762,25.5794296264648,23.296918869018565,25.658988316853833,2.3620694478352675,0.16094311216882262,0.9968629109018278,reviewed,IMB1_HUMAN,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),KPNB1 NTF97,Homo sapiens (Human),876
Q14978,29.3771629333496,29.6283283233643,29.6227188110352,29.6423053741455,29.2220935821533,29.3443069458008,29.542736689249697,29.40290196736653,-0.13983472188316526,0.4033182872003578,0.9968629109018278,reviewed,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140) (Hepatitis C virus NS5A-transactivated protein 13) (HCV NS5A-transactivated protein 13) (Nucleolar 130 kDa protein) (Nucleolar phosphoprotein p130),NOLC1 KIAA0035 NS5ATP13,Homo sapiens (Human),699
Q14980,28.8623943328857,29.9032554626465,29.3060855865479,29.6673946380615,29.4217166900635,28.5680484771729,29.357245127360034,29.219053268432635,-0.13819185892739938,0.7737835173213214,0.9968629109018278,reviewed,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen),NUMA1 NMP22 NUMA,Homo sapiens (Human),2115
Q14C86,23.1136722564697,22.4355525970459,22.9808330535889,22.7945556640625,22.4693374633789,23.0803718566895,22.843352635701496,22.781421661376967,-0.061930974324528876,0.8312976071329415,0.9968629109018278,reviewed,GAPD1_HUMAN,GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6),GAPVD1 GAPEX5 KIAA1521 RAP6,Homo sapiens (Human),1478
Q15008,24.5432720184326,27.4166736602783,22.1562728881836,22.2064666748047,22.1705360412598,25.306713104248,24.705406188964833,23.2279052734375,-1.477500915527333,0.46743588274923553,0.9968629109018278,reviewed,PSMD6_HUMAN,26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (Breast cancer-associated protein SGA-113M) (Phosphonoformate immuno-associated protein 4) (Proteasome regulatory particle subunit p44S10) (p42A),PSMD6 KIAA0107 PFAAP4,Homo sapiens (Human),389
Q15020,28.660270690918,28.7045097351074,25.2210712432861,28.810661315918,28.7325649261475,25.2698497772217,27.528617223103836,27.60435867309573,0.07574144999189514,0.9654080070889661,0.9968629109018278,reviewed,SART3_HUMAN,Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein),SART3 KIAA0156 TIP110,Homo sapiens (Human),963
Q15021,25.947395324707,26.6270065307617,20.8520202636719,26.8308658599854,26.1590976715088,24.2831974029541,24.475474039713532,25.757720311482768,1.2822462717692353,0.5516464196958907,0.9968629109018278,reviewed,CND1_HUMAN,Condensin complex subunit 1 (Chromosome condensation-related SMC-associated protein 1) (Chromosome-associated protein D2) (hCAP-D2) (Non-SMC condensin I complex subunit D2) (XCAP-D2 homolog),NCAPD2 CAPD2 CNAP1 KIAA0159,Homo sapiens (Human),1401
Q15022,23.886137008667,20.7546653747559,24.2016487121582,21.2058448791504,20.6047649383545,21.517915725708,22.947483698527034,21.1095085144043,-1.8379751841227332,0.1798785473681058,0.9968629109018278,reviewed,SUZ12_HUMAN,Polycomb protein SUZ12 (Chromatin precipitated E2F target 9 protein) (ChET 9 protein) (Joined to JAZF1 protein) (Suppressor of zeste 12 protein homolog),SUZ12 CHET9 JJAZ1 KIAA0160,Homo sapiens (Human),739
Q15031,22.8814582824707,24.9990348815918,24.2725582122803,24.8389873504639,24.3024311065674,21.3901805877686,24.0510171254476,23.5105330149333,-0.5404841105142992,0.685069680477843,0.9968629109018278,reviewed,SYLM_HUMAN,"Leucine--tRNA ligase, mitochondrial (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)",LARS2 KIAA0028,Homo sapiens (Human),903
Q15046,21.0730323791504,23.3461093902588,20.3792266845703,20.5944194793701,20.9227046966553,23.3550128936768,21.599456151326496,21.624045689900736,0.024589538574240066,0.9852397004855286,0.9968629109018278,reviewed,SYK_HUMAN,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),KARS1 KARS KIAA0070,Homo sapiens (Human),597
Q15050,31.1449165344238,31.3569412231445,31.7897834777832,31.0945262908936,30.6605949401855,30.9616832733154,31.430547078450502,30.905601501464833,-0.5249455769856688,0.08373307240586818,0.9968629109018278,reviewed,RRS1_HUMAN,Ribosome biogenesis regulatory protein homolog,RRS1 KIAA0112 RRR,Homo sapiens (Human),365
Q15054,24.1429710388184,21.2289810180664,25.5600204467773,23.6673069000244,24.4679355621338,25.0110740661621,23.64399083455403,24.3821055094401,0.7381146748860665,0.6093422755470046,0.9968629109018278,reviewed,DPOD3_HUMAN,DNA polymerase delta subunit 3 (DNA polymerase delta subunit C) (DNA polymerase delta subunit p66) (DNA polymerase delta subunit p68),POLD3 KIAA0039,Homo sapiens (Human),466
Q15061,27.5147266387939,28.0691223144531,27.6601696014404,27.1951656341553,26.9195709228516,27.5636177062988,27.7480061848958,27.226118087768565,-0.5218880971272348,0.1048185408124492,0.9968629109018278,reviewed,WDR43_HUMAN,WD repeat-containing protein 43 (U3 small nucleolar RNA-associated protein 5 homolog),WDR43 KIAA0007 UTP5,Homo sapiens (Human),677
Q15084,21.8691024780273,22.9820365905762,19.7524318695068,24.6661701202393,24.3813285827637,22.8870296478271,21.534523646036764,23.97817611694337,2.4436524709066063,0.08968454561969423,0.9968629109018278,reviewed,PDIA6_HUMAN,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Endoplasmic reticulum protein 5) (ER protein 5) (ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7),PDIA6 ERP5 P5 TXNDC7,Homo sapiens (Human),440
Q15185,24.0247058868408,25.1335163116455,24.5227088928223,25.1547584533691,24.5685997009277,24.0053024291992,24.56031036376953,24.57622019449867,0.01590983072913943,0.9741474262152239,0.9968629109018278,reviewed,TEBP_HUMAN,Prostaglandin E synthase 3 (EC 5.3.99.3) (Cytosolic prostaglandin E2 synthase) (cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23),PTGES3 P23 TEBP,Homo sapiens (Human),160
Q15233,31.0689449310303,31.4853897094727,31.5441608428955,31.3630142211914,30.7720317840576,31.0844230651855,31.36616516113283,31.0731563568115,-0.2930088043213317,0.2662530708898494,0.9968629109018278,reviewed,NONO_HUMAN,"Non-POU domain-containing octamer-binding protein (NonO protein) (54 kDa nuclear RNA- and DNA-binding protein) (p54(nrb)) (p54nrb) (55 kDa nuclear protein) (NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",NONO NRB54,Homo sapiens (Human),471
Q15269,26.5021228790283,26.8610038757324,26.258358001709,27.8804035186768,26.9130783081055,27.3591747283936,26.54049491882323,27.384218851725297,0.8437239329020656,0.0627505019654177,0.9968629109018278,reviewed,PWP2_HUMAN,Periodic tryptophan protein 2 homolog,PWP2 PWP2H,Homo sapiens (Human),919
Q15345,21.5635662078857,23.3326530456543,23.2084217071533,24.3946685791016,23.8937473297119,21.604419708252,22.701546986897768,23.297611872355166,0.5960648854573982,0.5941075382214276,0.9968629109018278,reviewed,LRC41_HUMAN,Leucine-rich repeat-containing protein 41 (Protein Muf1),LRRC41 MUF1 PP7759,Homo sapiens (Human),812
Q15361,22.7211799621582,26.1631927490234,21.2353210449219,26.582763671875,24.6337280273438,20.7605152130127,23.3732312520345,23.992335637410502,0.6191043853760014,0.7967297587558411,0.9968629109018278,reviewed,TTF1_HUMAN,Transcription termination factor 1 (TTF-1) (RNA polymerase I termination factor) (Transcription termination factor I) (TTF-I),TTF1,Homo sapiens (Human),905
Q15365,27.8713836669922,28.2847595214844,28.2548942565918,28.3716068267822,27.1500587463379,28.3424854278564,28.137012481689467,27.954717000325502,-0.18229548136396545,0.6892889366615321,0.9968629109018278,reviewed,PCBP1_HUMAN,Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1) (hnRNP E1) (Nucleic acid-binding protein SUB2.3),PCBP1,Homo sapiens (Human),356
Q15366,29.3907337188721,29.8553714752197,29.9861736297607,29.777027130127,29.4521865844727,29.6178245544434,29.744092941284165,29.615679423014367,-0.12841351826979874,0.5623913459521369,0.9968629109018278,reviewed,PCBP2_HUMAN,Poly(rC)-binding protein 2 (Alpha-CP2) (Heterogeneous nuclear ribonucleoprotein E2) (hnRNP E2),PCBP2,Homo sapiens (Human),365
Q15386,24.863676071167,25.2039642333984,22.5460891723633,25.1641139984131,25.1415672302246,24.5276679992676,24.204576492309567,24.9444497426351,0.7398732503255339,0.4384557029073314,0.9968629109018278,reviewed,UBE3C_HUMAN,Ubiquitin-protein ligase E3C (EC 2.3.2.26) (HECT-type ubiquitin transferase E3C) (Homologous to E6AP carboxyl terminus homologous protein 2) (HectH2) (RTA-associated ubiquitin ligase) (RAUL),UBE3C KIAA0010 KIAA10,Homo sapiens (Human),1083
Q15393,28.7484569549561,28.9903182983398,22.1910953521729,28.8492393493652,29.1219863891602,26.5035934448242,26.643290201822936,28.15827306111653,1.514982859293596,0.558581500375835,0.9968629109018278,reviewed,SF3B3_HUMAN,Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit) (SF3b130) (STAF130) (Spliceosome-associated protein 130) (SAP 130),SF3B3 KIAA0017 SAP130,Homo sapiens (Human),1217
Q15397,29.6746520996094,30.238883972168,30.181510925293,30.0386543273926,29.641393661499,30.1152038574219,30.031682332356798,29.931750615437835,-0.09993171691896308,0.688538933237389,0.9968629109018278,reviewed,PUM3_HUMAN,Pumilio homolog 3 (HBV X-transactivated gene 5 protein) (HBV XAg-transactivated protein 5) (Minor histocompatibility antigen HA-8) (HLA-HA8),PUM3 cPERP-C KIAA0020 PUF-A XTP5,Homo sapiens (Human),648
Q15424,31.6042156219482,31.958610534668,28.923656463623,31.6495876312256,31.457088470459,28.795352935791,30.828827540079732,30.634009679158535,-0.1948178609211979,0.890543910585062,0.9968629109018278,reviewed,SAFB1_HUMAN,Scaffold attachment factor B1 (SAF-B) (SAF-B1) (HSP27 estrogen response element-TATA box-binding protein) (HSP27 ERE-TATA-binding protein),SAFB HAP HET SAFB1,Homo sapiens (Human),915
Q15436,21.2586231231689,21.8515644073486,22.2371959686279,22.4810161590576,20.8914642333984,20.5102024078369,21.782461166381797,21.29422760009763,-0.4882335662841655,0.5049065921139659,0.9968629109018278,reviewed,SC23A_HUMAN,Protein transport protein Sec23A (hSec23A) (SEC23-related protein A),SEC23A,Homo sapiens (Human),765
Q15464,23.7683010101318,24.1544494628906,23.9651679992676,22.2135925292969,23.2807922363281,22.6175079345703,23.962639490763337,22.703964233398434,-1.258675257364903,0.01895928089562892,0.9968629109018278,reviewed,SHB_HUMAN,SH2 domain-containing adapter protein B,SHB,Homo sapiens (Human),509
Q15477,21.8965587615967,24.0355701446533,21.6549491882324,24.2157859802246,23.8487129211426,22.2564239501953,22.52902603149413,23.4403076171875,0.91128158569337,0.39908568168413094,0.9968629109018278,reviewed,SKI2_HUMAN,Superkiller complex protein 2 (Ski2) (EC 3.6.4.13) (Helicase-like protein) (HLP),SKIC2 DDX13 SKI2W SKIV2 SKIV2L W,Homo sapiens (Human),1246
Q15545,22.6257801055908,22.3563556671143,23.6234378814697,21.6920204162598,21.2343673706055,23.5142440795898,22.8685245513916,22.14687728881837,-0.7216472625732315,0.4158243664554389,0.9968629109018278,reviewed,TAF7_HUMAN,Transcription initiation factor TFIID subunit 7 (RNA polymerase II TBP-associated factor subunit F) (Transcription initiation factor TFIID 55 kDa subunit) (TAF(II)55) (TAFII-55) (TAFII55),TAF7 TAF2F TAFII55,Homo sapiens (Human),349
Q15637,28.0173854827881,27.7235774993896,28.4637680053711,28.4633407592773,27.8092517852783,28.8334922790527,28.068243662516267,28.368694941202765,0.30045127868649857,0.46090829458420796,0.9968629109018278,reviewed,SF01_HUMAN,Splicing factor 1 (Mammalian branch point-binding protein) (BBP) (mBBP) (Transcription factor ZFM1) (Zinc finger gene in MEN1 locus) (Zinc finger protein 162),SF1 ZFM1 ZNF162,Homo sapiens (Human),639
Q15645,24.8375930786133,25.6947135925293,25.9828968048096,25.5313930511475,25.0488471984863,23.3649291992188,25.5050678253174,24.648389816284197,-0.8566780090332031,0.3121550474823899,0.9968629109018278,reviewed,PCH2_HUMAN,Pachytene checkpoint protein 2 homolog (Human papillomavirus type 16 E1 protein-binding protein) (16E1-BP) (HPV16 E1 protein-binding protein) (Thyroid hormone receptor interactor 13) (Thyroid receptor-interacting protein 13) (TR-interacting protein 13) (TRIP-13),TRIP13 PCH2,Homo sapiens (Human),432
Q15648,21.7436046600342,21.4683456420898,21.9534301757813,22.4313488006592,22.157434463501,20.6070117950439,21.7217934926351,21.731931686401367,0.010138193766266568,0.987005339506871,0.9968629109018278,reviewed,MED1_HUMAN,Mediator of RNA polymerase II transcription subunit 1 (Activator-recruited cofactor 205 kDa component) (ARC205) (Mediator complex subunit 1) (Peroxisome proliferator-activated receptor-binding protein) (PBP) (PPAR-binding protein) (Thyroid hormone receptor-associated protein complex 220 kDa component) (Trap220) (Thyroid receptor-interacting protein 2) (TR-interacting protein 2) (TRIP-2) (Vitamin D receptor-interacting protein complex component DRIP205) (p53 regulatory protein RB18A),MED1 ARC205 CRSP1 CRSP200 DRIP205 DRIP230 PBP PPARBP PPARGBP RB18A TRAP220 TRIP2,Homo sapiens (Human),1581
Q15691,22.5676383972168,23.6136932373047,21.3880500793457,21.7813243865967,23.2295570373535,24.360179901123,22.523127237955734,23.123687108357732,0.6005598704019981,0.5750059188500286,0.9968629109018278,reviewed,MARE1_HUMAN,Microtubule-associated protein RP/EB family member 1 (APC-binding protein EB1) (End-binding protein 1) (EB1),MAPRE1,Homo sapiens (Human),268
Q15717,26.6608486175537,27.8767204284668,26.8795852661133,28.2108535766602,26.9550457000732,25.1655712127686,27.139051437377933,26.777156829834,-0.36189460754393465,0.7252198855884046,0.9968629109018278,reviewed,ELAV1_HUMAN,ELAV-like protein 1 (Hu-antigen R) (HuR),ELAVL1 HUR,Homo sapiens (Human),326
Q15758,25.3260478973389,25.7244758605957,25.8879508972168,26.4970283508301,25.1244335174561,24.8329658508301,25.6461582183838,25.48480923970543,-0.16134897867836884,0.7797842789445149,0.9968629109018278,reviewed,AAAT_HUMAN,Neutral amino acid transporter B(0) (ATB(0)) (Baboon M7 virus receptor) (RD114/simian type D retrovirus receptor) (Sodium-dependent neutral amino acid transporter type 2) (Solute carrier family 1 member 5),SLC1A5 ASCT2 M7V1 RDR RDRC,Homo sapiens (Human),541
Q15906,22.4504566192627,23.1257419586182,22.1769733428955,21.9665241241455,21.5104351043701,21.4208564758301,22.5843906402588,21.632605234781902,-0.9517854054768975,0.0443119889364395,0.9968629109018278,reviewed,VPS72_HUMAN,Vacuolar protein sorting-associated protein 72 homolog (Protein YL-1) (Transcription factor-like 1),VPS72 TCFL1 YL1,Homo sapiens (Human),364
Q15937,24.4006080627441,24.9608001708984,25.1588096618652,24.3753070831299,24.5361137390137,21.6487846374512,24.8400726318359,23.5200684865316,-1.3200041453042992,0.24271693255400176,0.9968629109018278,reviewed,ZNF79_HUMAN,Zinc finger protein 79 (ZNFpT7),ZNF79,Homo sapiens (Human),498
Q16186,24.156379699707,24.7576084136963,24.5696430206299,24.9758758544922,24.3363361358643,23.3780899047852,24.494543711344402,24.2301006317139,-0.26444307963050306,0.6229124232158043,0.9968629109018278,reviewed,ADRM1_HUMAN,Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Proteasome regulatory particle non-ATPase 13) (hRpn13) (Rpn13 homolog),ADRM1 GP110,Homo sapiens (Human),407
Q16513,25.4321784973145,25.0884094238281,21.455005645752,26.1255760192871,25.6808624267578,22.9125461578369,23.9918645222982,24.90632820129393,0.9144636789957303,0.6028839500221471,0.9968629109018278,reviewed,PKN2_HUMAN,Serine/threonine-protein kinase N2 (EC 2.7.11.13) (PKN gamma) (Protein kinase C-like 2) (Protein-kinase C-related kinase 2),PKN2 PRK2 PRKCL2,Homo sapiens (Human),984
Q16594,22.2882061004639,23.5338821411133,20.4350395202637,22.566499710083,21.632625579834,24.5924625396729,22.08570925394697,22.930529276529967,0.8448200225829972,0.5375683793659585,0.9968629109018278,reviewed,TAF9_HUMAN,Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (STAF31/32) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32),TAF9 TAF2G TAFII31,Homo sapiens (Human),264
Q16630,25.9021453857422,24.1206016540527,27.1298656463623,24.9512252807617,24.5130405426025,25.4527130126953,25.7175375620524,24.9723262786865,-0.7452112833659008,0.4610089700129181,0.9968629109018278,reviewed,CPSF6_HUMAN,Cleavage and polyadenylation specificity factor subunit 6 (Cleavage and polyadenylation specificity factor 68 kDa subunit) (CPSF 68 kDa subunit) (Cleavage factor Im complex 68 kDa subunit) (CFIm68) (Pre-mRNA cleavage factor Im 68 kDa subunit) (Protein HPBRII-4/7),CPSF6 CFIM68,Homo sapiens (Human),551
Q16637,26.1937942504883,26.7382793426514,26.9823970794678,26.1342792510986,26.0847454071045,26.5651454925537,26.638156890869165,26.261390050252263,-0.37676684061690224,0.24761947030750506,0.9968629109018278,reviewed,SMN_HUMAN,Survival motor neuron protein (Component of gems 1) (Gemin-1),SMN1 SMN SMNT; SMN2 SMNC,Homo sapiens (Human),294
Q16778,24.7427310943604,25.5582122802734,23.792631149292,25.7636489868164,25.2486553192139,25.4081115722656,24.697858174641937,25.473471959431965,0.7756137847900284,0.21888699491466657,0.9968629109018278,reviewed,H2B2E_HUMAN,Histone H2B type 2-E (H2B-clustered histone 21) (Histone H2B-GL105) (Histone H2B.q) (H2B/q),H2BC21 H2BFQ HIST2H2BE,Homo sapiens (Human),126
Q16850,23.3200645446777,22.5081806182861,24.989408493042,24.70530128479,24.4615135192871,23.9839839935303,23.605884552001935,24.383599599202466,0.7777150472005303,0.36428474083370443,0.9968629109018278,reviewed,CP51A_HUMAN,Lanosterol 14-alpha demethylase (LDM) (EC 1.14.14.154) (CYPLI) (Cytochrome P450 51A1) (CYP51A1) (Cytochrome P450-14DM) (Cytochrome P45014DM) (Cytochrome P450LI) (Sterol 14-alpha demethylase),CYP51A1 CYP51,Homo sapiens (Human),509
Q16878,25.2752952575684,21.2416572570801,20.9535846710205,21.1627826690674,25.2445964813232,21.6722393035889,22.490179061889666,22.693206151326496,0.20302708943683,0.9198837487913982,0.9968629109018278,reviewed,CDO1_HUMAN,Cysteine dioxygenase type 1 (EC 1.13.11.20) (Cysteine dioxygenase type I) (CDO) (CDO-I),CDO1,Homo sapiens (Human),200
Q1ED39,33.5448989868164,33.6041030883789,33.8015480041504,33.4904670715332,32.915771484375,33.3068809509277,33.6501833597819,33.237706502278634,-0.4124768575032647,0.0913160333501938,0.9968629109018278,reviewed,KNOP1_HUMAN,Lysine-rich nucleolar protein 1 (Protein FAM191A) (Testis-specific gene 118 protein),KNOP1 C16orf88 FAM191A TSG118,Homo sapiens (Human),458
Q1KMD3,27.6859893798828,28.2865238189697,24.9106788635254,29.0043449401855,27.8557872772217,25.6054916381836,26.961064020792634,27.48854128519693,0.5274772644042969,0.7329268612418485,0.9968629109018278,reviewed,HNRL2_HUMAN,Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2) (SAF-A2),HNRNPUL2 HNRPUL2,Homo sapiens (Human),747
Q29RF7,25.9123935699463,26.0047035217285,21.9231758117676,26.2250118255615,26.3569602966309,23.6142539978027,24.61342430114747,25.398742039998364,0.7853177388508925,0.6521814874100311,0.9968629109018278,reviewed,PDS5A_HUMAN,Sister chromatid cohesion protein PDS5 homolog A (Cell proliferation-inducing gene 54 protein) (Sister chromatid cohesion protein 112) (SCC-112),PDS5A KIAA0648 PDS5 PIG54,Homo sapiens (Human),1337
Q2NL82,27.300163269043,27.1775016784668,22.5270252227783,27.3219947814941,27.4880752563477,27.3484077453613,25.6682300567627,27.3861592610677,1.7179292043050012,0.33582973045721626,0.9968629109018278,reviewed,TSR1_HUMAN,Pre-rRNA-processing protein TSR1 homolog,TSR1 KIAA1401,Homo sapiens (Human),804
Q2TAL8,23.9308471679688,23.5953693389893,23.6216506958008,24.4711608886719,24.2663516998291,23.9154281616211,23.71595573425297,24.217646916707366,0.5016911824543975,0.06159120913861838,0.9968629109018278,reviewed,QRIC1_HUMAN,Transcriptional regulator QRICH1 (Glutamine-rich protein 1),QRICH1,Homo sapiens (Human),776
Q2TBE0,26.4398384094238,25.5407619476318,26.6458148956299,25.083833694458,26.1334972381592,26.9517154693604,26.2088050842285,26.056348800659197,-0.15245628356930396,0.822944165834254,0.9968629109018278,reviewed,C19L2_HUMAN,CWF19-like protein 2,CWF19L2,Homo sapiens (Human),894
Q32NC0,25.4460372924805,26.0119915008545,24.832483291626,23.0189628601074,24.7708740234375,24.4216251373291,25.430170694987,24.070487340291333,-1.3596833546956688,0.0987632141778514,0.9968629109018278,reviewed,CR021_HUMAN,UPF0711 protein C18orf21 (HBV X-transactivated gene 13 protein) (HBV XAg-transactivated protein 13),C18orf21 XTP13 PNAS-124 PNAS-131,Homo sapiens (Human),220
Q3B726,27.1003913879395,27.778938293457,28.003942489624,27.4506549835205,27.0819244384766,26.8484039306641,27.627757390340165,27.126994450887068,-0.5007629394530966,0.1962546290729311,0.9968629109018278,reviewed,RPA43_HUMAN,DNA-directed RNA polymerase I subunit RPA43 (DNA-directed RNA polymerase I subunit F) (Twist neighbor protein),POLR1F TWISTNB,Homo sapiens (Human),338
Q3SY69,22.4732913970947,21.66916847229,22.3770713806152,23.817045211792,20.4690189361572,21.1649932861328,22.1731770833333,21.817019144694,-0.35615793863929923,0.7517534739893799,0.9968629109018278,reviewed,AL1L2_HUMAN,Mitochondrial 10-formyltetrahydrofolate dehydrogenase (Mitochondrial 10-FTHFDH) (mtFDH) (EC 1.5.1.6) (Aldehyde dehydrogenase family 1 member L2),ALDH1L2,Homo sapiens (Human),923
Q9H869,23.0666599273682,23.6585083007813,23.8955059051514,23.1973495483398,22.2753086090088,22.0806732177734,23.540224711100297,22.517777125040666,-1.0224475860596307,0.07321787819389701,0.9968629109018278,reviewed,YYAP1_HUMAN,YY1-associated protein 1 (Hepatocellular carcinoma susceptibility protein) (Hepatocellular carcinoma-associated protein 2),YY1AP1 HCCA2 YY1AP,Homo sapiens (Human),796
Q3ZCM7,26.2304096221924,20.7570686340332,22.5415191650391,24.9792823791504,21.954948425293,27.3268890380859,23.1763324737549,24.753706614176433,1.577374140421533,0.5200402563561907,0.9968629109018278,reviewed,TBB8_HUMAN,Tubulin beta-8 chain (Tubulin beta 8 class VIII),TUBB8,Homo sapiens (Human),444
Q3ZCQ8,25.4646339416504,25.6906452178955,25.5326709747314,25.8203353881836,25.2173404693604,25.4692687988281,25.5626500447591,25.502314885457366,-0.060335159301732944,0.7634002664654922,0.9968629109018278,reviewed,TIM50_HUMAN,Mitochondrial import inner membrane translocase subunit TIM50,TIMM50 TIM50 PRO1512,Homo sapiens (Human),353
Q49A26,26.3709087371826,27.3677806854248,26.6626167297363,27.4074649810791,26.4358558654785,26.7125339508057,26.800435384114564,26.851951599121104,0.05151621500654002,0.906890558476977,0.9968629109018278,reviewed,GLYR1_HUMAN,Cytokine-like nuclear factor N-PAC (NPAC) (3-hydroxyisobutyrate dehydrogenase-like protein) (Glyoxylate reductase 1 homolog) (Nuclear protein NP60) (Nuclear protein of 60 kDa) (Nucleosome-destabilizing factor) (hNDF) (Putative oxidoreductase GLYR1),GLYR1 HIBDL NDF NP60 NPAC,Homo sapiens (Human),553
Q4G0J3,29.9511585235596,30.3326606750488,30.3686962127686,30.0616245269775,29.7895488739014,30.3217372894287,30.217505137125666,30.0576368967692,-0.15986824035646663,0.47621330660510786,0.9968629109018278,reviewed,LARP7_HUMAN,La-related protein 7 (La ribonucleoprotein domain family member 7) (hLARP7) (P-TEFb-interaction protein for 7SK stability) (PIP7S),LARP7 HDCMA18P,Homo sapiens (Human),582
