Entry,sgBCL2_R1,sgBCL2_R2,sgBCL2_R3,sgCtrl_R1,sgCtrl_R2,sgCtrl_R3,sgBCL2_PDS_R1,sgBCL2_PDS_R2,sgBCL2_PDS_R3,sgCtrl_PDS_R1,sgCtrl_PDS_R2,sgCtrl_PDS_R3,sgBCL2_Mean,sgCtrl_Mean,sgBCL2_PDS_Mean,sgCtrl_PDS_Mean,Log2FC,Pvalue,FDR,Log2FC_PDS,Pvalue_PDS,FDR_PDS,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q13573,31.7453498840332,31.4580669403076,29.1913108825684,31.811918258667,31.3249588012695,30.8901214599609,31.5296211242676,30.7292308807373,31.696439743042,31.028284072876,31.4678153991699,28.8944644927979,30.79824256896973,31.342332839965795,31.3184305826823,30.463521321614603,-0.5440902709960653,0.5571422526600404,0.9742140838941091,0.8549092610676965,0.37089065688998735,0.7036062715682534,reviewed,SNW1_HUMAN,SNW domain-containing protein 1 (Nuclear protein SkiP) (Nuclear receptor coactivator NCoA-62) (Ski-interacting protein),SNW1 SKIIP SKIP,Homo sapiens (Human),536
Q13601,28.0762271881104,27.508996963501,25.960578918457,28.4314136505127,27.3238868713379,27.1794967651367,28.5351943969727,27.5462779998779,28.6004543304443,27.5165309906006,27.8384590148926,25.8904113769531,27.181934356689467,27.64493242899577,28.227308909098298,27.081800460815433,-0.4629980723063021,0.568316757986636,0.9742140838941091,1.1455084482828646,0.1735207068025134,0.7036062715682534,reviewed,KRR1_HUMAN,KRR1 small subunit processome component homolog (HIV-1 Rev-binding protein 2) (KRR-R motif-containing protein 1) (Rev-interacting protein 1) (Rip-1),KRR1 HRB2,Homo sapiens (Human),381
Q13642,25.9955024719238,25.5667419433594,20.1332015991211,26.4830837249756,25.8787670135498,24.9179801940918,25.0813159942627,24.7994651794434,24.9134216308594,23.5754241943359,24.1094856262207,20.4576377868652,23.898482004801433,25.759943644205734,24.931400934855166,22.714182535807264,-1.8614616394043004,0.3918466238220335,0.9742140838941091,2.2172183990479013,0.12408610917482894,0.7036062715682534,reviewed,FHL1_HUMAN,Four and a half LIM domains protein 1 (FHL-1) (Skeletal muscle LIM-protein 1) (SLIM) (SLIM-1),FHL1 SLIM1,Homo sapiens (Human),323
Q13823,29.3281726837158,29.1238613128662,27.2534961700439,30.2758636474609,29.0889148712158,28.3066082000732,29.1089878082275,27.5969047546387,29.8608264923096,28.6662788391113,29.0296001434326,27.2802963256836,28.568510055541967,29.223795572916632,28.855573018391933,28.32539176940917,-0.655285517374665,0.4949938730109898,0.9742140838941091,0.530181248982764,0.567810670483865,0.7560899269439731,reviewed,NOG2_HUMAN,Nucleolar GTP-binding protein 2 (Autoantigen NGP-1),GNL2 NGP1,Homo sapiens (Human),731
Q13838,20.7815952301025,23.8190937042236,23.6649227142334,25.4582633972168,24.9803276062012,23.5754241943359,23.6540336608887,24.4861583709717,26.6730346679688,25.1983547210693,24.9450302124023,24.4425296783447,22.755203882853166,24.671338399251297,24.9377422332764,24.8619715372721,-1.916134516398131,0.167513137517157,0.9742140838941091,0.07577069600429809,0.9388002827941507,0.9646388226875677,reviewed,DX39B_HUMAN,Spliceosome RNA helicase DDX39B (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (ATP-dependent RNA helicase p47) (DEAD box protein UAP56) (HLA-B-associated transcript 1 protein),DDX39B BAT1 UAP56,Homo sapiens (Human),428
Q13885,22.1831569671631,21.8093395233154,19.0363235473633,20.5801315307617,24.01051902771,20.1301097869873,21.7706336975098,20.6484870910645,21.0108947753906,20.74609375,22.2062702178955,21.582332611084,21.009606679280598,21.573586781819667,21.143338521321635,21.511565526326496,-0.5639801025390696,0.7386792620225157,0.9742140838941091,-0.3682270050048615,0.5304906763107444,0.7326956426175304,reviewed,TBB2A_HUMAN,Tubulin beta-2A chain (Tubulin beta class IIa),TUBB2A TUBB2,Homo sapiens (Human),445
Q13895,28.9259223937988,28.5499534606934,26.1832885742188,28.8799362182617,28.1064949035645,28.2444515228271,28.4823150634766,28.289119720459,28.7957553863525,28.3910007476807,28.4784622192383,25.6971035003662,27.886388142903666,28.41029421488443,28.522396723429367,27.5221888224284,-0.5239060719807647,0.5880743279264544,0.9742140838941091,1.000207901000966,0.34028144968867596,0.7036062715682534,reviewed,BYST_HUMAN,Bystin,BYSL ENP1,Homo sapiens (Human),437
Q14004,26.9088478088379,25.7845668792725,22.5213317871094,25.7023983001709,24.3375606536865,24.4234218597412,25.4361896514893,24.4298191070557,24.8528137207031,24.2095527648926,25.2855968475342,22.0853748321533,25.0715821584066,24.821126937866197,24.90627415974937,23.860174814860034,0.2504552205404025,0.86556086342901,0.9744879240508083,1.0460993448893348,0.3478362097291203,0.7036062715682534,reviewed,CDK13_HUMAN,Cyclin-dependent kinase 13 (EC 2.7.11.22) (EC 2.7.11.23) (CDC2-related protein kinase 5) (Cell division cycle 2-like protein kinase 5) (Cell division protein kinase 13) (hCDK13) (Cholinesterase-related cell division controller),CDK13 CDC2L CDC2L5 CHED KIAA1791,Homo sapiens (Human),1512
Q14103,26.1889572143555,25.967191696167,24.632007598877,27.508996963501,26.1233673095703,24.2678527832031,26.4202117919922,24.384428024292,27.3661975860596,25.3578338623047,24.931568145752,22.8613586425781,25.596052169799833,25.966739018758133,26.056945800781268,24.383586883544933,-0.3706868489583002,0.7435872143526336,0.9742140838941091,1.6733589172363352,0.22580558065789041,0.7036062715682534,reviewed,HNRPD_HUMAN,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),HNRNPD AUF1 HNRPD,Homo sapiens (Human),355
Q14119,24.8717346191406,24.1014938354492,20.3751754760742,24.3511066436768,19.9818687438965,21.8817253112793,24.4551296234131,23.1703548431396,24.498384475708,19.1948871612549,23.4040565490723,18.3466243743896,23.11613464355467,22.071566899617533,24.041289647420232,20.31518936157227,1.0445677439371366,0.6077420724415628,0.9742140838941091,3.726100285847963,0.08335810156336743,0.7036062715682534,reviewed,VEZF1_HUMAN,Vascular endothelial zinc finger 1 (Putative transcription factor DB1) (Zinc finger protein 161),VEZF1 DB1 ZNF161,Homo sapiens (Human),521
Q14135,23.128490447998,21.5707664489746,19.5488662719727,23.5869197845459,22.0392570495605,23.4676208496094,23.8764266967773,23.4800052642822,20.4206695556641,22.7160720825195,22.0645046234131,19.2805957794189,21.4160410563151,23.031265894571934,22.5923671722412,21.353724161783834,-1.615224838256836,0.23262730533515383,0.9742140838941091,1.2386430104573662,0.46010978105743167,0.7041245707701984,reviewed,VGLL4_HUMAN,Transcription cofactor vestigial-like protein 4 (Vgl-4),VGLL4 KIAA0121,Homo sapiens (Human),290
Q14137,26.249885559082,26.0232677459717,24.3778247833252,27.8203125,26.3661975860596,24.1253395080566,26.5329685211182,25.2353496551514,27.8080863952637,26.2058296203613,26.8263854980469,24.5926342010498,25.55032602945963,26.1039498647054,26.525468190511102,25.874949773152668,-0.5536238352457694,0.6749629259026539,0.9742140838941091,0.650518417358434,0.5498369739769438,0.7408117428453077,reviewed,BOP1_HUMAN,Ribosome biogenesis protein BOP1 (Block of proliferation 1 protein),BOP1 KIAA0124,Homo sapiens (Human),746
Q14151,28.6594886779785,28.289119720459,25.7466316223145,27.8444576263428,27.8080863952637,27.4629497528076,27.8444576263428,26.8384590148926,28.289119720459,27.0813159942627,27.7895488739014,25.4202117919922,27.56508000691733,27.70516459147137,27.65734545389813,26.763692220052103,-0.14008458455403883,0.8867784410940538,0.9747493766689096,0.8936532338460275,0.3385517102026194,0.7036062715682534,reviewed,SAFB2_HUMAN,Scaffold attachment factor B2 (SAF-B2),SAFB2 KIAA0138,Homo sapiens (Human),953
Q14152,25.5165309906006,25.2132663726807,21.8423004150391,26.6730346679688,24.7695121765137,23.4169960021973,24.6703357696533,22.6843166351318,25.8904113769531,24.4105396270752,24.4169960021973,22.0224227905273,24.190699259440134,24.953180948893266,24.415021260579397,23.616652806599934,-0.7624816894531321,0.6400147374371934,0.9742140838941091,0.7983684539794638,0.5510921130267956,0.741206859442153,reviewed,EIF3A_HUMAN,Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta) (eIF3 p167) (eIF3 p180) (eIF3 p185),EIF3A EIF3S10 KIAA0139,Homo sapiens (Human),1382
Q14166,21.3097801208496,22.3818206787109,18.5193099975586,25.246265411377,23.4800052642822,20.0124797821045,22.3880882263184,21.879114151001,23.5521545410156,20.4186935424805,21.3922233581543,17.6695213317871,20.736970265706365,22.912916819254566,22.606452306111667,19.826812744140636,-2.1759465535482008,0.32052167588808583,0.9742140838941091,2.779639561971031,0.08488196370507559,0.7036062715682534,reviewed,TTL12_HUMAN,Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12),TTLL12 KIAA0153,Homo sapiens (Human),644
Q14186,21.3491592407227,21.5453147888184,19.5804347991943,24.5344524383545,22.1531620025635,20.1488265991211,22.1078910827637,20.6713275909424,23.1034049987793,22.0614643096924,20.7458343505859,16.7138786315918,20.824969609578467,22.27881368001303,21.96087455749513,19.840392430623368,-1.4538440704345632,0.3617351886986397,0.9742140838941091,2.1204821268717637,0.2939210767722022,0.7036062715682534,reviewed,TFDP1_HUMAN,Transcription factor Dp-1 (DRTF1-polypeptide 1) (DRTF1) (E2F dimerization partner 1),TFDP1 DP1,Homo sapiens (Human),410
Q14204,27.4938106536865,26.7770595550537,25.052583694458,27.8740825653076,27.1983547210693,25.960578918457,26.3942756652832,25.2020969390869,27.2169704437256,26.6997528076172,26.5150279998779,25.5314807891846,26.441151301066068,27.0110054016113,26.271114349365234,26.2487538655599,-0.569854100545232,0.5675043326564759,0.9742140838941091,0.02236048380533262,0.9756355340268855,0.987660622778244,reviewed,DYHC1_HUMAN,"Cytoplasmic dynein 1 heavy chain 1 (Cytoplasmic dynein heavy chain 1) (Dynein heavy chain, cytosolic)",DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325,Homo sapiens (Human),4646
Q14207,21.9241809844971,21.2184505462646,23.3511066436768,24.581184387207,20.2419090270996,20.7309684753418,24.6430625915527,24.0772457122803,24.2961406707764,21.0886116027832,24.2606925964355,20.5261173248291,22.164579391479503,21.85135396321613,24.338816324869796,21.958473841349264,0.3132254282633724,0.8456801891268348,0.9744879240508083,2.3803424835205327,0.11255235975170808,0.7036062715682534,reviewed,NPAT_HUMAN,Protein NPAT (Nuclear protein of the ataxia telangiectasia mutated locus) (Nuclear protein of the ATM locus) (p220),NPAT CAND3 E14,Homo sapiens (Human),1427
Q14241,30.6881256103516,30.5296211242676,28.2669582366943,30.6458148956299,30.1603870391846,30.1603870391846,30.7292308807373,30.2307758331299,31.0989875793457,30.3620204925537,30.4726657867432,29.2669582366943,29.828234990437835,30.322196324666365,30.68633143107097,30.033881505330402,-0.49396133422852984,0.5696805114577522,0.9742140838941091,0.6524499257405658,0.22883439651998388,0.7036062715682534,reviewed,ELOA1_HUMAN,Elongin-A (EloA) (Elongin 110 kDa subunit) (RNA polymerase II transcription factor SIII subunit A1) (SIII p110) (Transcription elongation factor B polypeptide 3),ELOA TCEB3 MSTP059,Homo sapiens (Human),772
Q14247,22.6821746826172,22.9759635925293,20.9742126464844,21.8726749420166,23.1078910827637,24.2820663452148,21.2023830413818,20.8346061706543,22.2264060974121,20.67258644104,20.8993091583252,17.5203723907471,22.210783640543635,23.0875441233317,21.421131769816068,19.697422663370766,-0.8767604827880646,0.40126472144235203,0.9742140838941091,1.7237091064453018,0.2138119978758915,0.7036062715682534,reviewed,SRC8_HUMAN,Src substrate cortactin (Amplaxin) (Oncogene EMS1),CTTN EMS1,Homo sapiens (Human),550
Q14254,23.1030960083008,22.0788745880127,20.924337387085,22.9635810852051,20.6797561645508,21.139461517334,21.0284442901611,20.1773796081543,24.5869197845459,22.2184505462646,23.0036735534668,18.2545967102051,22.035435994466166,21.594266255696635,21.930914560953767,21.1589069366455,0.44116973876953125,0.6630683140709683,0.9742140838941091,0.7720076243082659,0.7186186781077566,0.8391831387950296,reviewed,FLOT2_HUMAN,Flotillin-2 (Epidermal surface antigen) (ESA) (Membrane component chromosome 17 surface marker 1),FLOT2 ESA1 M17S1,Homo sapiens (Human),428
Q14320,30.3409595489502,29.5969047546387,27.1507377624512,30.3515281677246,29.9539356231689,29.8973522186279,30.0736751556396,29.6492443084717,29.8813953399658,29.2307758331299,29.4976234436035,27.8444576263428,29.029534022013365,30.067605336507132,29.868104934692365,28.857618967692066,-1.0380713144937666,0.34665782186184657,0.9742140838941091,1.0104859670002995,0.1275901660267087,0.7036062715682534,reviewed,FA50A_HUMAN,Protein FAM50A (Protein HXC-26) (Protein XAP-5),FAM50A DXS9928E HXC26 XAP5,Homo sapiens (Human),339
Q14498,27.5826206207275,26.9427967071533,26.3221683502197,28.1651878356934,26.632007598877,26.2444515228271,27.2534961700439,26.6730346679688,28.6628875732422,27.0083847045898,27.4861583709717,26.187068939209,26.9491952260335,27.013882319132495,27.529806137084964,26.893870671590168,-0.06468709309899623,0.9298309234839071,0.9749376150912115,0.6359354654947964,0.41629463357619223,0.7036062715682534,reviewed,RBM39_HUMAN,RNA-binding protein 39 (CAPER alpha) (CAPERalpha) (Hepatocellular carcinoma protein 1) (RNA-binding motif protein 39) (RNA-binding region-containing protein 2) (Splicing factor HCC1),RBM39 HCC1 RNPC2,Homo sapiens (Human),530
Q14527,21.6957378387451,19.8301124572754,19.4281406402588,21.6502304077148,21.199686050415,20.1937675476074,22.125150680542,21.0690517425537,21.3031158447266,23.1900882720947,21.3088932037354,18.7453765869141,20.317996978759766,21.014561335245734,21.499106089274104,21.081452687581404,-0.6965643564859683,0.44376945934931866,0.9742140838941091,0.41765340169270004,0.7687496975159323,0.868490867509133,reviewed,HLTF_HUMAN,Helicase-like transcription factor (EC 2.3.2.27) (EC 3.6.4.-) (DNA-binding protein/plasminogen activator inhibitor 1 regulator) (HIP116) (RING finger protein 80) (RING-type E3 ubiquitin transferase HLTF) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3) (Sucrose nonfermenting protein 2-like 3),HLTF HIP116A RNF80 SMARCA3 SNF2L3 ZBU1,Homo sapiens (Human),1009
Q14562,23.4551296234131,24.246265411377,24.3375606536865,25.3678646087646,20.1731014251709,24.8288097381592,24.1487998962402,22.9654312133789,24.8432598114014,20.3964519500732,23.60964012146,21.2534961700439,24.012985229492198,23.456591924031567,23.985830307006832,21.7531960805257,0.5563933054606309,0.7561191578539649,0.9742140838941091,2.2326342264811316,0.11367840258550593,0.7036062715682534,reviewed,DHX8_HUMAN,ATP-dependent RNA helicase DHX8 (EC 3.6.4.13) (DEAH box protein 8) (RNA helicase HRH1),DHX8 DDX8,Homo sapiens (Human),1220
Q14566,26.2908782958984,25.5869197845459,23.2820663452148,26.3695278167725,26.5074863433838,23.9405574798584,25.5014247894287,25.01051902771,27.6730346679688,25.3778247833252,26.3561553955078,23.3645286560059,25.053288141886366,25.605857213338236,26.061659495035837,25.032836278279632,-0.5525690714518703,0.6772674029146619,0.9742140838941091,1.028823216756205,0.44028044985587184,0.7036062715682534,reviewed,MCM6_HUMAN,DNA replication licensing factor MCM6 (EC 3.6.4.12) (p105MCM),MCM6,Homo sapiens (Human),821
Q14592,25.9405574798584,25.7820682525635,21.3045215606689,24.8575687408447,25.6540336608887,24.8190937042236,26.226188659668,22.4221382141113,22.9097633361816,25.1565341949463,25.7994651794434,19.3941440582275,24.34238243103027,25.110232035319,23.85269673665363,23.4500478108724,-0.7678496042887311,0.6450207832303766,0.9742140838941091,0.4026489257812287,0.87287296684844,0.9302590788557769,reviewed,ZN460_HUMAN,Zinc finger protein 460 (Zinc finger protein 272) (Zinc finger protein HZF8),ZNF460 ZNF272,Homo sapiens (Human),562
Q14669,28.7895488739014,28.8534088134766,27.289119720459,29.3087787628174,28.3195858001709,28.4976234436035,29.0889148712158,28.7988471984863,29.2869205474854,28.7453498840332,28.9704875946045,27.289119720459,28.310692469279,28.708662668863933,29.0582275390625,28.33498573303223,-0.3979701995849325,0.5401504470031981,0.9742140838941091,0.7232418060302699,0.2556752216803594,0.7036062715682534,reviewed,TRIPC_HUMAN,E3 ubiquitin-protein ligase TRIP12 (EC 2.3.2.26) (E3 ubiquitin-protein ligase for Arf) (ULF) (HECT-type E3 ubiquitin transferase TRIP12) (Thyroid receptor-interacting protein 12) (TR-interacting protein 12) (TRIP-12),TRIP12 KIAA0045 ULF,Homo sapiens (Human),1992
Q14676,28.0453109741211,27.2169704437256,26.5754241943359,28.3620204925537,27.3991737365723,26.4999046325684,27.6997528076172,28.0083847045898,28.8944644927979,26.9759635925293,28.1410217285156,26.5388984680176,27.279235204060868,27.42036628723147,28.200867335001636,27.2186279296875,-0.14113108317060252,0.8469661224412461,0.9744879240508083,0.9822394053141359,0.17545427387101067,0.7036062715682534,reviewed,MDC1_HUMAN,Mediator of DNA damage checkpoint protein 1 (Nuclear factor with BRCT domains 1),MDC1 KIAA0170 NFBD1,Homo sapiens (Human),2089
Q14683,24.8904113769531,23.00710105896,19.1873722076416,24.6152648925781,23.7285823822021,20.4242057800293,21.6544437408447,21.8613586425781,26.0253829956055,22.60964012146,24.5638370513916,21.6757297515869,22.361628214518234,22.922684351603166,23.18039512634277,22.949735641479503,-0.5610561370849325,0.8032109061129322,0.9742140838941091,0.23065948486326704,0.89611871478133,0.9403903378284485,reviewed,SMC1A_HUMAN,Structural maintenance of chromosomes protein 1A (SMC protein 1A) (SMC-1-alpha) (SMC-1A) (Sb1.8),SMC1A DXS423E KIAA0178 SB1.8 SMC1 SMC1L1,Homo sapiens (Human),1233
Q14684,33.506160736084,33.1812744140625,30.9399967193604,33.6628875732422,32.9276885986328,32.524959564209,33.5754241943359,32.751350402832,33.9504623413086,32.9294548034668,33.3168907165527,31.0016899108887,32.54247728983563,33.038511912028,33.42574564615884,32.416011810302734,-0.4960346221923686,0.6001949522462294,0.9742140838941091,1.0097338358561032,0.27482762615052586,0.7036062715682534,reviewed,RRP1B_HUMAN,Ribosomal RNA processing protein 1 homolog B (RRP1-like protein B),RRP1B KIAA0179,Homo sapiens (Human),758
Q14690,28.7581176757813,28.0083847045898,26.4250240325928,30.2307758331299,27.8203125,27.3152732849121,28.632007598877,27.4472675323486,29.8339443206787,28.1936626434326,28.8324356079102,26.9649925231934,27.7305088043213,28.455453872680664,28.637739817301433,27.997030258178736,-0.7249450683593643,0.5568509393691011,0.9742140838941091,0.6407095591226977,0.5070456384426794,0.7266844353357376,reviewed,RRP5_HUMAN,Protein RRP5 homolog (NF-kappa-B-binding protein) (NFBP) (Programmed cell death protein 11),PDCD11 KIAA0185,Homo sapiens (Human),1871
Q14692,31.2978916168213,30.8608264923096,29.5645637512207,31.6154403686523,30.4433212280273,30.2192802429199,31.3567848205566,30.2647247314453,31.6458148956299,30.5014247894287,30.5754241943359,30.0216808319092,30.57442728678387,30.7593472798665,31.0891081492106,30.3661766052246,-0.18491999308263019,0.7982533201515072,0.9742140838941091,0.7229315439860002,0.18726094280792646,0.7036062715682534,reviewed,BMS1_HUMAN,Ribosome biogenesis protein BMS1 homolog (Ribosome assembly protein BMS1 homolog),BMS1 BMS1L KIAA0187,Homo sapiens (Human),1282
Q14739,27.9814167022705,27.0711193084717,25.5609245300293,29.5790271759033,26.5344524383545,26.2624855041504,27.8915710449219,26.8019332885742,29.8218326568604,27.6250553131104,27.3827800750732,26.1390705108643,26.8711535135905,27.458655039469402,28.171778996785502,27.04896863301597,-0.5875015258789027,0.6691491619308749,0.9742140838941091,1.1228103637695312,0.3225386418654155,0.7036062715682534,reviewed,LBR_HUMAN,Delta(14)-sterol reductase LBR (Delta-14-SR) (EC 1.3.1.70) (3-beta-hydroxysterol Delta (14)-reductase) (C-14 sterol reductase) (C14SR) (Integral nuclear envelope inner membrane protein) (LMN2R) (Lamin-B receptor) (Sterol C14-reductase),LBR,Homo sapiens (Human),615
Q14807,26.1034965515137,25.3238868713379,23.2961406707764,27.5314807891846,25.60964012146,23.7994651794434,26.1946029663086,23.8857650756836,27.4234218597412,24.2678527832031,25.9781475067139,23.7795658111572,24.907841364542666,25.646862030029336,25.834596633911133,24.675188700358067,-0.7390206654866702,0.616773671100755,0.9742140838941091,1.1594079335530658,0.4002006204920891,0.7036062715682534,reviewed,KIF22_HUMAN,Kinesin-like protein KIF22 (Kinesin-like DNA-binding protein) (Kinesin-like protein 4),KIF22 KID KNSL4,Homo sapiens (Human),665
Q14839,29.632007598877,29.1114768981934,27.3238868713379,30.0863857269287,28.6628875732422,28.3066082000732,29.1434574127197,28.1842346191406,29.7926559448242,28.7453498840332,28.9174098968506,27.1983547210693,28.689123789469434,29.018627166748033,29.040115992228166,28.2870381673177,-0.32950337727859846,0.7286929481139458,0.9742140838941091,0.7530778249104664,0.3540601374115941,0.7036062715682534,reviewed,CHD4_HUMAN,Chromodomain-helicase-DNA-binding protein 4 (CHD-4) (EC 3.6.4.12) (ATP-dependent helicase CHD4) (Mi-2 autoantigen 218 kDa protein) (Mi2-beta),CHD4,Homo sapiens (Human),1912
Q14938,21.6691284179688,20.5309314727783,23.6971035003662,20.7769584655762,21.5947933197021,18.3678112030029,20.0328159332275,20.5693778991699,20.7778129577637,21.3753280639648,20.9155502319336,23.3645286560059,21.965721130371097,20.246520996093732,20.460002263387036,21.885135650634766,1.719200134277365,0.2687799926410518,0.9742140838941091,-1.4251333872477296,0.14308828968566867,0.7036062715682534,reviewed,NFIX_HUMAN,Nuclear factor 1 X-type (NF1-X) (Nuclear factor 1/X) (CCAAT-box-binding transcription factor) (CTF) (Nuclear factor I/X) (NF-I/X) (NFI-X) (TGGCA-binding protein),NFIX,Homo sapiens (Human),502
Q14966,29.2353496551514,28.7644577026367,27.0083847045898,29.370361328125,28.5425930023193,28.4745998382568,29.3109474182129,28.3620204925537,29.4472675323486,28.8682060241699,28.8740825653076,26.8263854980469,28.336064020792634,28.795851389567034,29.040078481038403,28.1895580291748,-0.45978736877439985,0.5661530142346103,0.9742140838941091,0.850520451863602,0.32702311069296297,0.7036062715682534,reviewed,ZN638_HUMAN,Zinc finger protein 638 (Cutaneous T-cell lymphoma-associated antigen se33-1) (CTCL-associated antigen se33-1) (Nuclear protein 220) (Zinc finger matrin-like protein),ZNF638 NP220 ZFML,Homo sapiens (Human),1978
Q14974,24.967191696167,23.9494895935059,23.6971035003662,23.7076721191406,24.1253395080566,24.0934562683105,24.2243499755859,22.7532787322998,24.4234218597412,25.4922828674316,19.1677360534668,18.2064971923828,24.20459493001303,23.975489298502566,23.800350189208967,20.955505371093732,0.22910563151046404,0.6067369366110656,0.9742140838941091,2.8448448181152344,0.29184693635693465,0.7036062715682534,reviewed,IMB1_HUMAN,Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit) (PTAC97),KPNB1 NTF97,Homo sapiens (Human),876
Q14978,29.5499534606934,29.1936626434326,26.9759635925293,30.0216808319092,29.6128063201904,28.508996963501,30.0083847045898,29.3260307312012,30.3303127288818,29.1675834655762,29.5462779998779,27.9922637939453,28.573193232218433,29.381161371866867,29.8882427215576,28.902041753133133,-0.807968139648434,0.4309215643227979,0.9742140838941091,0.9862009684244661,0.1494644244824773,0.7036062715682534,reviewed,NOLC1_HUMAN,Nucleolar and coiled-body phosphoprotein 1 (140 kDa nucleolar phosphoprotein) (Nopp140) (Hepatitis C virus NS5A-transactivated protein 13) (HCV NS5A-transactivated protein 13) (Nucleolar 130 kDa protein) (Nucleolar phosphoprotein p130),NOLC1 KIAA0035 NS5ATP13,Homo sapiens (Human),699
Q14980,28.8444576263428,28.2802963256836,26.5897808074951,29.3131122589111,28.1014938354492,27.1213932037354,28.8593463897705,27.9202537536621,29.8696784973145,28.5462779998779,28.2935123443604,27.1889572143555,27.9048449198405,28.178666432698567,28.883092880249034,28.009582519531268,-0.273821512858067,0.782561212774342,0.9742140838941091,0.8735103607177663,0.2803542341804377,0.7036062715682534,reviewed,NUMA1_HUMAN,Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22) (NMP-22) (Nuclear mitotic apparatus protein) (NuMA protein) (SP-H antigen),NUMA1 NMP22 NUMA,Homo sapiens (Human),2115
Q14CB8,22.0040645599365,22.126916885376,19.8396892547607,22.4822826385498,22.3564910888672,21.3804702758789,19.5266437530518,22.1518993377686,21.5959396362305,20.8069381713867,21.0990314483643,17.8424491882324,21.3235569000244,22.073081334431965,21.091494242350297,19.916139602661136,-0.7495244344075651,0.4125823944590699,0.9742140838941091,1.1753546396891608,0.42081924437203444,0.7036062715682534,reviewed,RHG19_HUMAN,Rho GTPase-activating protein 19 (Rho-type GTPase-activating protein 19),ARHGAP19,Homo sapiens (Human),494
Q15003,22.0041122436523,22.1046962738037,19.6677417755127,21.5967254638672,20.7622184753418,21.4555950164795,21.7006416320801,19.6935997009277,22.5243301391602,20.6711559295654,21.0638256072998,19.2600994110107,21.258850097656232,21.2715129852295,21.306190490722667,20.331693649291967,-0.012662887573267056,0.9886513206856957,0.9931867373432732,0.9744968414306996,0.38639688395346206,0.7036062715682534,reviewed,CND2_HUMAN,Condensin complex subunit 2 (Barren homolog protein 1) (Chromosome-associated protein H) (hCAP-H) (Non-SMC condensin I complex subunit H) (XCAP-H homolog),NCAPH BRRN BRRN1 CAPH KIAA0074,Homo sapiens (Human),741
Q15008,23.3511066436768,24.8480453491211,22.1915950775146,23.60964012146,23.5869197845459,21.5165309906006,17.9321327209473,20.0826435089111,23.3910007476807,22.7368602752686,23.3645286560059,23.6649227142334,23.463582356770832,22.904363632202166,20.468592325846366,23.255437215169298,0.559218724568666,0.6179106043477374,0.9742140838941091,-2.786844889322932,0.15870007610814937,0.7036062715682534,reviewed,PSMD6_HUMAN,26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (Breast cancer-associated protein SGA-113M) (Phosphonoformate immuno-associated protein 4) (Proteasome regulatory particle subunit p44S10) (p42A),PSMD6 KIAA0107 PFAAP4,Homo sapiens (Human),389
Q15020,26.5521545410156,24.9360694885254,24.6264495849609,26.9868507385254,24.8950424194336,25.5165309906006,24.8288097381592,23.2961406707764,25.5754241943359,22.1344413757324,25.6730346679688,23.3375606536865,25.37155787150063,25.799474716186534,24.56679153442383,23.715012232462566,-0.4279168446859032,0.6452161327869909,0.9742140838941091,0.8517793019612654,0.5288156320952515,0.73120186166257,reviewed,SART3_HUMAN,Squamous cell carcinoma antigen recognized by T-cells 3 (SART-3) (Tat-interacting protein of 110 kDa) (Tip110) (p110 nuclear RNA-binding protein),SART3 KIAA0156 TIP110,Homo sapiens (Human),963
Q15022,23.8190937042236,20.5912857055664,19.0340423583984,23.7593879699707,21.6466007232666,21.1139812469482,20.7279872894287,21.8558139801025,21.5906085968018,19.6590614318848,22.5332641601563,18.8954086303711,21.14814058939613,22.17332331339517,21.391469955444336,20.3625780741374,-1.0251827239990376,0.5621916965382402,0.9742140838941091,1.0288918813069365,0.42471045968370336,0.7036062715682534,reviewed,SUZ12_HUMAN,Polycomb protein SUZ12 (Chromatin precipitated E2F target 9 protein) (ChET 9 protein) (Joined to JAZF1 protein) (Suppressor of zeste 12 protein homolog),SUZ12 CHET9 JJAZ1 KIAA0160,Homo sapiens (Human),739
